,ND_1,ND_2,ND_3,HF_1,HF_2,HF_3,KO_1,KO_2,KO_3,ND_KO_pvalue,ND_KO_pvalue_corr,HF_KO_pvalue,HF_KO_pvalue_corr,HF_ND_pvalue,HF_ND_pvalue_corr,log10_ND_KO_pvalue,log10_HF_KO_pvalue,log10_HF_ND_pvalue,mean_ND,mean_HF,mean_KO,log2_fc_HF_ND,log2_fc_ND_KO,log2_fc_HF_KO
1220,40713.91306331641,36501.81430914562,40455.04388147158,36971.22235574738,28936.524034081453,42329.57682430053,41344.649307840904,43582.56785617491,34667.99356041899,0.8413759114825466,1.0,0.46779021543778676,1.0,0.4882200220176853,1.0,0.07500992595339594,0.32994886637855014,0.31138441403498424,40455.04388147158,36971.22235574738,41344.649307840904,-0.12991684397076206,-0.03138104532062567,-0.1612978892913878
1221,64089.04819565043,70490.48683658469,61903.93892444585,58117.71303066845,45577.19630036797,59370.559613791804,75000.92801996403,68705.0564554245,68568.52481757199,0.18991094087841584,1.0,0.02842205104278032,1.0,0.09439921028840531,1.0,0.7214500145876249,1.5463445849440633,1.0250316388462366,64089.04819565043,58117.71303066845,68705.0564554245,-0.14109991103779776,-0.10033843618562434,-0.24143834722342208
1222,19611.758862562103,16455.36464441458,16882.3709030878,16878.82144176103,10177.59322249397,17605.10511709311,20478.275893341724,15797.967782289841,16414.37342549053,0.9634544936243965,1.0,0.39065369016506923,1.0,0.3416634936434478,1.0,0.01616879334328765,0.40820806893342043,0.4664014225948369,16882.3709030878,16878.82144176103,16414.37342549053,-0.00030335363872962704,0.040557845523478936,0.040254491884749506
1223,370734.55996694363,354218.1196215251,351369.93783890235,340565.80508845346,328003.2128852265,367128.36253277544,394214.74602625705,384413.65070785163,373859.7034199789,0.03941627265594327,1.0,0.03964613394427548,1.0,0.35694764181372535,1.0,1.4043244465581406,1.4017991561024585,0.44739548287661374,354218.1196215251,340565.80508845346,384413.65070785163,-0.05670442659698705,-0.11802155440730712,-0.17472598100429412
1224,1369.0126250817013,2298.0679110803844,1113.3828379052836,1928.1476833351912,1727.9759943473127,2095.719547604362,1521.0104523429275,834.0965702491765,1779.713698056951,0.6624576915830775,1.0,0.14834904997591125,1.0,0.43693206445583016,1.0,0.1788418530873665,0.8287152305506481,0.3595860832252947,1369.0126250817013,1928.1476833351912,1521.0104523429275,0.4940798054390166,-0.1518943160173558,0.3421854894216606
1225,100489.52155509924,99537.29924432219,97017.98535084922,83540.79644995324,54224.881923123605,96304.7603247359,107260.63275260606,93529.24595640022,96232.35497829586,0.9986953982114997,1.0,0.18566401424450252,1.0,0.16838179944943482,1.0,0.0005669512611058389,0.7312722638935343,0.7737048536075076,99537.29924432219,83540.79644995324,96232.35497829586,-0.25275634501726024,0.04871520823091718,-0.20404113678634292
1226,537474.4590397453,479710.48003619653,543691.7409363318,519772.2188363603,505854.9713548076,552544.0483644387,504865.8218075621,504672.1596892636,501247.033683273,0.4591152386488199,1.0,0.18113782605260006,1.0,0.8264083411871553,1.0,0.3380782921800437,0.7419908487994267,0.08280530800190102,537474.4590397453,519772.2188363603,504672.1596892636,-0.048316673338902306,0.09084969663926126,0.042533023300359
1227,25656.31067745707,26249.513669148102,28186.239201118322,35092.823247372704,25033.698524544892,28388.716554849005,26148.25083069786,20186.886387570543,30616.705565483317,0.7538223894569647,1.0,0.41346163505601413,1.0,0.4099390643025154,1.0,0.12273096761179272,0.3835647822576576,0.3872806945094213,26249.513669148102,28388.716554849005,26148.25083069786,0.11302693285779168,0.005576252274520389,0.11860318513231201
1228,1842251.5572087092,2012675.4891676195,1692482.3514438507,1692120.8119978511,1843109.3468786413,1660233.4324990748,1661172.809891057,1841610.6879888917,1616996.4736594174,0.28369835398971416,1.0,0.7906355609913305,1.0,0.3397702973399713,1.0,0.5471431839618427,0.10202365597460154,0.4688145897553096,1842251.5572087092,1692120.8119978511,1661172.809891057,-0.12263749719991573,0.14926791012490523,0.02663041292498944
1229,1958205.3388467552,2039032.0764726945,2072146.3810640597,2215484.744093693,2474293.802408442,2079397.74427411,2077692.3428210102,2000267.778106675,2084511.3042487074,0.5132412602119806,1.0,0.16425763709704327,1.0,0.12534698459974727,1.0,0.2896784373281,0.784474428940194,0.9018861091524513,2039032.0764726945,2215484.744093693,2077692.3428210102,0.11973792151544124,-0.027097570092056093,0.09264035142338511
