,ND_1,ND_2,ND_3,HF_1,HF_2,HF_3,KO_1,KO_2,KO_3,ND_KO_pvalue,ND_KO_pvalue_corr,HF_KO_pvalue,HF_KO_pvalue_corr,HF_ND_pvalue,HF_ND_pvalue_corr,log10_ND_KO_pvalue,log10_HF_KO_pvalue,log10_HF_ND_pvalue,mean_ND,mean_HF,mean_KO,log2_fc_HF_ND,log2_fc_ND_KO,log2_fc_HF_KO
5253,739751.4283691692,789658.8986428708,741226.1182927764,700338.8918318412,774451.2350483249,719483.8152145216,697642.0566714957,809189.6721584663,806772.1708040963,0.7400858734305125,1.0,0.40702287030896517,1.0,0.4087076660430955,1.0,0.13071788541325902,0.3903811874088602,0.3885872162424302,741226.1182927764,719483.8152145216,806772.1708040963,-0.04295148402619807,-0.12224760183938713,-0.16519908586558515
5254,26373.91026697944,19100.117263634776,21945.61159553029,23915.27691875907,27071.73334525916,20830.86901544506,26820.966636851248,22321.231153526383,26843.50651662759,0.3331341547977786,1.0,0.5856809793987883,1.0,0.6257490920472579,1.0,0.4773808386994388,0.23233887990969088,0.20359977187419667,21945.61159553029,23915.27691875907,26820.966636851248,0.12400001982991293,-0.28942875662006295,-0.1654287367901501
5255,603613.4468190494,566517.1113178887,622729.758609364,625363.8220714186,589443.7411573798,628037.8674921556,666229.370710135,577579.3727587142,623646.5381712171,0.46008206924816664,1.0,0.7874947999120857,1.0,0.4653304834446378,1.0,0.3371646921390752,0.1037523053186069,0.3322384962349369,603613.4468190494,625363.8220714186,623646.5381712171,0.05107081487980542,-0.04710364437963428,0.0039671705001710425
5256,340203.7709574861,351318.8219197553,291064.72555009945,294867.3376546323,316802.0695761247,327806.238829902,279815.628736082,341454.77952477377,328720.25471855694,0.7014906404596487,1.0,0.8763285291692909,1.0,0.5293432590404968,1.0,0.15397811911009682,0.057333049474067456,0.2762626131032038,340203.7709574861,316802.0695761247,328720.25471855694,-0.10281737235376509,0.04953877897742079,-0.05327859337634433
5257,425553.5508728958,420272.1441605079,441982.84340289555,533686.4311701528,442164.11592980934,427236.10374660767,607103.7675015422,433812.6269927504,447866.4899136246,0.2972972951015239,1.0,0.6819855384960657,1.0,0.32047653109268787,1.0,0.5268090421163748,0.16622483446074657,0.49420376892249523,425553.5508728958,442164.11592980934,447866.4899136246,0.05524125778690572,-0.07372803606924415,-0.018486778282338443
5258,15900.0202041356,17042.328274064123,20520.45794418816,20880.68205665469,23032.43016532745,19385.132658632196,22792.46051149895,16643.831014387295,19366.215599334897,0.4744801898630205,1.0,0.5091632076351352,1.0,0.13375850303496095,1.0,0.3237819151919582,0.29314298620129237,0.8736786003064793,17042.328274064123,20880.68205665469,19366.215599334897,0.29304639167139507,-0.18441961494221182,0.10862677672918315
5259,36916.509349825756,34987.113117332374,37342.5349354406,36495.7766326695,35502.683306145474,37782.21297600187,36776.172326556305,32190.618560421903,34390.398452053465,0.2632988623817969,1.0,0.22136589642996765,1.0,0.8645837503753505,1.0,0.5795510173176898,0.6548892855941902,0.06319293117645478,36916.509349825756,36495.7766326695,34390.398452053465,-0.01653662305144974,0.10226031379488246,0.08572369074343263
5260,64981.79097220872,64542.56575876742,60795.18315544074,60183.04184218065,59819.81244751025,61694.21532690121,56166.96650758082,63650.542109988455,68275.38643397058,0.8535073875729602,1.0,0.5829617908512101,1.0,0.11796415730033331,1.0,0.06879271547685617,0.2343599093340871,0.9282499304167862,64542.56575876742,60183.04184218065,63650.542109988455,-0.10089390347350699,0.020078128804882803,-0.08081577466862419
5261,108579.07599296057,97690.9236163464,104897.93736041461,102141.83072813152,99848.7558591037,87484.65281854563,102091.22937442237,108132.85208589485,101966.56235000913,0.9326564573561071,1.0,0.20348409877196375,1.0,0.26349313077229286,1.0,0.030278298536163272,0.6914695229764096,0.5792307022980171,104897.93736041461,99848.7558591037,102091.22937442237,-0.07116995350235195,0.0391273799893847,-0.03204257351296725
5262,15158.33927588965,17146.67481487835,18773.62118412996,21008.59106428157,18399.563534441782,16927.494421284955,18545.974382288743,15866.091256257698,19978.70455890692,0.5270130377873643,1.0,0.7217235100337507,1.0,0.3313064084447198,1.0,0.2781786406336226,0.14162914739499877,0.47977016349847457,17146.67481487835,18399.563534441782,18545.974382288743,0.10174271625037022,-0.11317723970148746,-0.011434523451117408
5263,94460.78421162901,113004.48352502887,110356.8022355965,95996.63710084012,114602.01484552393,108139.48952031748,109328.16550250481,111926.46042992466,110205.18132718942,0.47985257039677187,1.0,0.4842255861694603,1.0,0.9712178818183795,1.0,0.3188921744954217,0.31495226644606045,0.01268333007487653,110356.8022355965,108139.48952031748,110205.18132718942,-0.029282106808728548,0.0019835038076546274,-0.027298603001073812
5264,1169841.6570011328,1054652.1093646942,1255928.8402114876,1336000.3158940906,1186133.1122639996,1303547.6750587635,1419226.565658627,1075022.52282006,1219409.8376933862,0.5380147948863915,1.0,0.7506537793083128,1.0,0.1947319519334968,1.0,0.26920578149127977,0.1245603245216995,0.7105627828924066,1169841.6570011328,1303547.6750587635,1219409.8376933862,0.156130079808735,-0.05986982205113174,0.09626025775760313
5265,42763.3645862012,44100.044348441515,42178.50433647226,40625.013074537244,44720.53397598292,50030.65493061832,42191.50258456133,45885.64477757652,45905.61920596519,0.29236474740710905,1.0,0.8840586377225653,1.0,0.4900622181165851,1.0,0.5340749946743308,0.05351892820551424,0.3097487786054707,42763.3645862012,44720.53397598292,45885.64477757652,0.06456204689773666,-0.10166751269632661,-0.03710546579859007
5266,10291.293489138618,9495.53521409464,9681.589295324802,9064.948445591643,10469.122176034143,9575.135740710875,8697.75563501773,9270.41768840807,10216.572834035947,0.44358392997444146,1.0,0.6366459109519866,1.0,0.8136161782389038,1.0,0.3530241957281106,0.19610204596296488,0.08958042433060755,9681.589295324802,9575.135740710875,9270.41768840807,-0.01595095526823841,0.06260955218017884,0.04665859691194048
5267,70300.62209596236,69846.37822069415,69994.34526742135,88027.3497995654,77034.05597030578,81074.80521614829,94156.75723399465,68227.89592456586,78603.10674004075,0.24415012717505408,1.0,0.8442655425507961,1.0,0.020224586674672543,1.0,0.6123430451606898,0.07352093545190837,1.6941203452036102,69994.34526742135,81074.80521614829,78603.10674004075,0.21201527886916263,-0.1673479615436028,0.04466731732555994
5268,141107.6202571485,147683.25731454982,132913.61173768732,124247.84400277704,135670.35529643143,134363.7614882404,115081.65933406237,143616.60295551413,125517.40531648992,0.2530565222783376,1.0,0.7305602870502333,1.0,0.1775169144787449,1.0,0.5967824647057663,0.13634393954773782,0.7507602594269082,141107.6202571485,134363.7614882404,125517.40531648992,-0.07065181090075577,0.16890846565126116,0.09825665475050564
5269,89732.09768433504,93120.35711689801,90382.23077892652,81404.81458584036,98349.03694192931,81499.55415365656,75725.07506994491,100495.58779435196,93064.0567383277,0.8676377373684077,1.0,0.78666671454578,1.0,0.524002724813148,1.0,0.06166156687633414,0.10420922531697017,0.280666454679942,90382.23077892652,81499.55415365656,93064.0567383277,-0.1492469984355918,-0.042184911238343635,-0.19143190967393536
5270,29181.56789256024,26989.091772760825,27648.17579549707,35948.91928122124,29954.62675773111,30658.014887795194,34754.26050698785,24638.43519480053,31269.060485003745,0.4944035012179483,1.0,0.6060389289319978,1.0,0.10093194114239648,1.0,0.3059184623645262,0.21749947801631653,0.9959713742318996,27648.17579549707,30658.014887795194,31269.060485003745,0.14907998951049878,-0.17755157674093763,-0.028471587230438994
5271,27438.42946729184,27293.670864867217,29957.470597158834,29612.789019356387,29546.26955859688,30064.047790691402,25529.582397779555,28364.97975016281,29718.56395797527,0.8235097368882314,1.0,0.20747499154891447,1.0,0.16105992374068973,1.0,0.08433126151932642,0.6830342444307329,0.7930125108750675,27438.42946729184,29612.789019356387,28364.97975016281,0.11002246789604686,-0.047912927794807186,0.06210954010123986
5272,244792.35509924745,214013.81515105293,258048.34102824048,224498.84592251122,235898.55811048285,264059.82743327506,231058.8040893788,254602.16843995382,256110.33103223052,0.6173780444641126,1.0,0.7068370245819455,1.0,0.8922259682885348,1.0,0.20944881919734512,0.1506807099427252,0.049525140744377694,244792.35509924745,235898.55811048285,254602.16843995382,-0.0533919027806499,-0.05668620352847931,-0.11007810630912916
5273,149493.88557525942,148228.49149177733,147896.24622546328,158329.10639727247,145807.00966432088,150240.74048921748,172486.9879176143,150503.15319480837,149663.60468423305,0.2951211988763923,1.0,0.5047370701323293,1.0,0.47400220707690205,1.0,0.5299995935350341,0.2969347975791821,0.3242196361337459,148228.49149177733,150240.74048921748,150503.15319480837,0.019453299196276717,-0.02197093372218907,-0.0025176345259124164
5274,1230267.945825232,1226306.8692987286,1273182.752406259,1481612.6716780239,1319391.2690611205,1358401.6153840278,1634732.2019051716,1214855.5269522408,1337731.5685197993,0.29118824399026283,1.0,0.9479273077097287,1.0,0.048785077270049645,1.0,0.5358261625774726,0.023224965479429798,1.3117130028001012,1230267.945825232,1358401.6153840278,1337731.5685197993,0.14293751852399272,-0.120816090287748,0.022121428236244748
5275,515882.38168985513,501079.60946132714,530474.9422187903,592218.7053124533,533122.9717015661,524610.3655165487,616789.14929458,508713.8703657719,518977.3147478517,0.4133983287903484,1.0,0.9662176553154702,1.0,0.2097739243354872,1.0,0.38363128338990343,0.01492503108461499,0.6782484971768753,515882.38168985513,533122.9717015661,518977.3147478517,0.047426170916868855,-0.008629300961514394,0.0387968699553546
